Fonte de Recursos;Despesa;Liquidado
047 - REC.OPERAC. DE CREDITO-P/SUPERAVIT FINANCEIR;33903501 - OUTROS SERV.CONSULTORIAASSESS.E AUDITORIA;135920.5
047 - REC.OPERAC. DE CREDITO-P/SUPERAVIT FINANCEIR;33903945 - OUTROS SEGUROS;163500
047 - REC.OPERAC. DE CREDITO-P/SUPERAVIT FINANCEIR;33903950 - SERVICOS DE MONITORIA;735199.52
047 - REC.OPERAC. DE CREDITO-P/SUPERAVIT FINANCEIR;33903979 - CONSERVACAO E MANUTENCAO DE IMOVEIS;1656447.99
047 - REC.OPERAC. DE CREDITO-P/SUPERAVIT FINANCEIR;33903980 - CONSERV.MANUTENC.DE BENS MOVEIS E EQUIPAMENT;376879.56
047 - REC.OPERAC. DE CREDITO-P/SUPERAVIT FINANCEIR;33903991 - LOCACAO DE IMOVEIS;7245
047 - REC.OPERAC. DE CREDITO-P/SUPERAVIT FINANCEIR;33903999 - OUTROS SERVICOS DE TERCEIROS;261572.59
047 - REC.OPERAC. DE CREDITO-P/SUPERAVIT FINANCEIR;33904090 - SERVIþOS DE TECNOLOGIA DA INFORMAþÒO;19208153.46
047 - REC.OPERAC. DE CREDITO-P/SUPERAVIT FINANCEIR;33904112 - CONTRIBUICOES A EMPRESAS ESTATAIS;1459521.75
047 - REC.OPERAC. DE CREDITO-P/SUPERAVIT FINANCEIR;33904113 - CONTRIBUICOES A AUTARQUIAS E FUNDACOES;241558.67
047 - REC.OPERAC. DE CREDITO-P/SUPERAVIT FINANCEIR;44903501 - SERV. DE CONSULTORIA ASSESSORIA E AUDITORIA;5279636.88
047 - REC.OPERAC. DE CREDITO-P/SUPERAVIT FINANCEIR;44903515 - SERVICOS DE CONSULT.ASSESS.PARA INVESTIMENTO;738063.86
047 - REC.OPERAC. DE CREDITO-P/SUPERAVIT FINANCEIR;44905110 - ESTUDOS E PROJETOS;12915758.92
047 - REC.OPERAC. DE CREDITO-P/SUPERAVIT FINANCEIR;44905111 - GERENCIAMENTO DE OBRAS;15134816.24
047 - REC.OPERAC. DE CREDITO-P/SUPERAVIT FINANCEIR;44905112 - INSTALACOES;1233357.51
047 - REC.OPERAC. DE CREDITO-P/SUPERAVIT FINANCEIR;44905130 - EXECUCAO DE OBRAS E INSTALACOES;699321678.83
047 - REC.OPERAC. DE CREDITO-P/SUPERAVIT FINANCEIR;44905210 - VEICULOS DIVERSOS;2129601.45
047 - REC.OPERAC. DE CREDITO-P/SUPERAVIT FINANCEIR;44905211 - TRENS;68453623.16
047 - REC.OPERAC. DE CREDITO-P/SUPERAVIT FINANCEIR;44905220 - EQUIPAMENTOS DE TECNOLOGIA DA INFORMACÒO;66707.31
047 - REC.OPERAC. DE CREDITO-P/SUPERAVIT FINANCEIR;44905231 - MAQUINAS E MOTORES;96018.52
047 - REC.OPERAC. DE CREDITO-P/SUPERAVIT FINANCEIR;44905232 - MOBILIARIO EM GERAL;154266
047 - REC.OPERAC. DE CREDITO-P/SUPERAVIT FINANCEIR;44905234 - OUTROS EQUIPAMENTOS E MATERIAL PERMANENTE;386474.43
047 - REC.OPERAC. DE CREDITO-P/SUPERAVIT FINANCEIR;44909201 - OUTRAS DESPESAS DE EXERCICIOS ANTERIORES;30746.97
047 - REC.OPERAC. DE CREDITO-P/SUPERAVIT FINANCEIR;44909205 - OBRAS E INSTALACOES;105397.39
047 - REC.OPERAC. DE CREDITO-P/SUPERAVIT FINANCEIR;44909301 - INDENIZACOES E RESTITUICOES DIVERSAS;14728776.26
047 - REC.OPERAC. DE CREDITO-P/SUPERAVIT FINANCEIR;45916510 - SUBSCRICAO DE ACOES-INVESTIMENTOS;47621156.92
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;31900111 - INATIVOS-RPPS;11601443971.28
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;31900112 - INATIVOS DA POLICIA MILITAR;5446238213.37
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;31900113 - INATIVOS-OUTROS PODERES-RPPS;3515087739.94
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;31900114 - INATIVOS 13 SALARIO-RPPS;1472467533.93
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;31900115 - INATIVOS 13 SALARIO-OUTROS PODERES - RPPS;181382923.55
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;31900116 - INATIVOS 13 SALARIO-PESSOAL MILITAR;518309026.47
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;31900311 - PENSIONISTAS-PODER EXECUTIVO-RPPS;3034471560.35
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;31900313 - PENSAO MENSAL MILITAR;2063292694.9
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;31900314 - PENSIONISTAS-OUTROS PODERES-RPPS;437531739.86
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;31900315 - PENSIONISTAS 13 SALARIO-PODER EXECUTIVO-RPPS;313969784.06
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;31900316 - PENSIONISTAS 13 SALARIO-OUTROS PODERES-RPPS;71672592.32
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;31900318 - PENSAO MENSAL MILITAR-13 SALARIO;193184546.58
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;31900701 - CONTRIBUICAO PATRONAL;5677480.07
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;31900801 - SALARIO FAMILIA - CIVIL;216.54
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;31901111 - PESSOAL CIVIL PAGO PELO DDPE;117297617.52
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;31901112 - PESSOAL CIVIL PAGO PELA UNIDADE;813444301.52
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;31901128 - PESSOAL CIVIL PAGO PELO DDPE-13 SALARIO;9553628.33
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;31901129 - PESSOAL CIVIL PAGO PELA UNIDADE-13 SALARIO;60447215.11
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;31901130 - PESSOAL CIVIL PAGO PELO DDPE - 1/3 FERIAS;2434584.82
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;31901131 - PESSOAL CIVIL PAGO PELA UNIDADE-1/3 FERIAS;16582714.01
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;31901136 - ABONO DE PERMANENCIA;4515566.6
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;31901137 - LICENCA PREMIO - PESSOAL CIVIL;1345789.03
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;31901312 - OUTRAS CONTRIBUICOES DE PREV.SOCIAL;73567172.08
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;31901313 - FUNDO DE GARANTIA POR TEMPO DE SERVICO;100399557.03
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;31901320 - OUTRAS CONTRIB.PREV.SOCIAL-13 SALARIO;10228648.88
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;31901321 - FGTS-13 SALARIO;2728486.07
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;31901322 - PARCELAM.DE DEBITOS JUNTO A PREV.SOCIAL;12387655.11
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;31901323 - PREVIDENCIA SOCIAL/PESSOAL CLT;114686186.52
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;31901613 - HORA EXTRA;22547252.13
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;31901616 - DESPESAS EVENTUAIS DE PESSOAL CIVIL;483715.87
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;31909226 - VENC. E VANTAGENS FIXAS DE EXERC. ANTERIORES;4075426.37
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;31909227 - INATIVOS DE EXERCÝCIOS ANTERIORES;13131561.96
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;31909412 - INDENIZ.POR DEMISSAO DE SERVID.OU EMPREG.;243797.32
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;31909601 - RESSARC. DESP. PESS.REQUISITADO DE EMPRESAS;8425155.96
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;31911301 - CONTRIB PATRONAL-SAO PAULO PREVIDENCIA-SPPRE;28116165.4
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;32902110 - JUROS SOBRE A DIVIDA POR CONTRATO;24767669.13
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;32902121 - JUROS S/A DIVIDA EXTERNA POR CONTRATO;29759475.22
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;32902210 - OUTROS ENCARGOS S/A DIVIDA POR CONTRATO;170335.66
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;32902221 - ENCARGOS S/A DIVIDA EXTERNA POR CONTRATO;1100660.84
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33504390 - OUTRAS SUBVENCOES SOCIAIS;22757464.95
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33900810 - AUXILIO-CRECHE E AUXILIO-ESCOLA;6303894.79
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33900845 - AUXILIO FUNERAL - PODER EXECUTIVO - INATIVOS;3826.09
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33901401 - DIARIAS PESSOAL CIVIL;153067.45
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33901403 - DIARIA ESPEC.JORNADA EXTR. TRAB.PENITENCIARI;923990.48
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33901416 - DIARIAS NO EXTERIOR;2513.46
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903010 - GENEROS ALIMENTICIOS;4639767.27
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903012 - MATERIAL DE CAMA MESA E BANHO;595455.21
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903013 - MATERIAL E UTENS.P/REFEITORIOCOPA E COZINHA;326983.2
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903014 - MATERIAL DE LIMPEZA;118052.44
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903015 - ARTIGOS DE HIGIENE PESSOAL;1115215.94
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903016 - MATERIAL DE ACONDICIONAMENTO E EMBALAGEM;161911.35
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903019 - LUBRIFICANTE AUTOMOTIVO;717.8
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903022 - DIESEL AUTOMOTIVO;6038.44
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903024 - OUTROS COMBUSTIVEIS E LUBRIFICANTES;351325.32
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903025 - GASOLINA AUTOMOTIVA-REEMBOLSO;4469.58
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903026 - CESTAS BASICAS;20350
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903027 - ETANOL AUTOMOTIVO-REEMBOLSO;38412.17
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903028 - DIESEL AUTOMOTIVO-REEMBOLSO;99757.4
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903029 - OUTROS COMBUSTIVEIS E LUBRIFICANTES-REEMBOLS;2726.17
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903030 - MEDICAMENTOS E INSUMOS FARMACEUTICOS;22182653.23
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903031 - MATERIAL MEDICOHOSPITALAR E ODONTOLOGICO;19348033.61
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903032 - MATERIAL DE USO LABORATORIAL;9232730.94
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903034 - MATERIAL DE USO VETERINARIO;15571.11
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903036 - OUT.MAT.CONS.DECORRENTE DE DECISAO JUDICIAL;4811
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903039 - MATERIAL ESPORTIVO E DE LAZER;5877.2
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903040 - MATERIAL EDUCATIVO E CULTURAL;81431757.46
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903041 - MATERIAL DE ESCRITORIO PAPELARIA E IMPRESSOS;250124.54
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903042 - MATERIAL PARA FOTOGRAFIA E FILMAGEM;2400
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903050 - PECAS DE REPOSICAO E ACESSORIOS;905569.99
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903051 - FERRAM.AVULSAS NAO ACION.P/FORCA MOTRIZ;2030.49
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903052 - MATERIAL P/ CONSERVACAO E MANUT. DE IMOVEIS;71436.48
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903054 - MATERIAL INSTALACAO ELETRICA E ELETRONICA;55804.91
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903055 - MATERIAL PARA TELECOMUNICACOES;1149.75
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903060 - MATERIAIS E SUPRIMENTOS DE INFORMATICA;106447.47
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903061 - PECAS E ACESSOR.E COMPONENTES DE INFORMATICA;114540.9
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903063 - FARDAMENTOVESTUARIOUNIFORTECIDO AVIAMENT;259159.13
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903064 - PECAS P/VIATURAS PELO REGIME DE ADIANTAMENTO;46490.94
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903066 - MATERIAL PROT.SEGUR.SOCORRO E SOBREVIVENCIA;6423.56
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903090 - OUTROS MATERIAIS DE CONSUMO;949141.31
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903295 - MATERIAL OU BEM PARA DISTRIBUICAO GRATUITA;2540375
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903340 - REGIME DE QUILOMETRAGEM;5186.15
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903342 - PASSAGENS AEREAS EXERCICIO ANTERIOR.;6984.85
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903343 - LOCACAO DE VEICULOSAERONAVES E OUTROS;1811375.08
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903344 - VALE-TRANSPORTE;478345.72
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903345 - OUTRAS DESP.C/TRANSPORTES E LOCOMOCAO;10418.85
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903346 - LOCOMOCAO DE SERVIDORES;5544.18
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903501 - OUTROS SERV.CONSULTORIAASSESS.E AUDITORIA;1266243.58
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903507 - AUDITORIA EXTERNA;8760
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903611 - OUTRAS REMUNERACOES DE SERVICOS PESSOAIS;460
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903612 - ENCARGOS SOCIAIS E OBRIGACOES FISCAIS;92
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903613 - ESTAGIARIOS DIRETAMENTE CONTRATADOS;13248.23
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903633 - SERVIþOS TÚCNICOS DE PROFISSIONAIS DE TI;983.75
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903795 - SERVICOS DE VIGILANCIA;6238230.71
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903796 - SERVICOS DE LIMPEZA;28147549.32
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903799 - OUTROS SERVICOS;1737488.6
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903903 - CONDOMINIOS;26450
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903906 - VALE-REFEICAO/ALIMENT. A SERV/EMPREGADOS;43621374.06
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903914 - EXAMES LABORATORIAIS;129257.26
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903915 - LOC.DE MAQ. REPROGRAFICAS S/MAO DE OBRA;975317.66
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903916 - GAS MEDICINAL (SERV.DE FORNEC. E LOCACAO);613217.38
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903918 - PROPAGANDA/PUBLICIDADE;1948.4
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903919 - LOCACAO DE MAQUINAS E EQUIPAMENTOS DIVERSOS;2770693.82
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903920 - INSTAL.MANUT.DE EQUIP.DE INFORM TRANSF88;1737
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903922 - LOC.MAQ.REPROGAFICAS C/MAO DE OBRA;67624.08
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903925 - SERVICOS DE CORREIOS;346969.23
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903926 - PUBLICIDADE LEGAL;5554.8
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903927 - GERENCIAMENTO DE ABASTECIMENTO DE COMBUSTIVE;100
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903936 - DEDETIZACAODESINSETIZACAO E DESRATIZACAO;119235.23
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903940 - FRETES E TRANSPORTES;50227.5
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903941 - SERVICO DE LAVANDERIA;4212187.22
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903942 - SEGURO DE VIDA;104689
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903943 - ASSIN.DE JORNAISPERIODICOS E CLIPAGEM;11940.62
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903944 - SEGURO DE VEICULO;8842.42
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903945 - OUTROS SEGUROS;0.3
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903946 - SERVICOS MEDICOSHOSPITALARES E ODONTOLOGICO;19874507.49
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903949 - ESTAGIARIOS CONTRATADOS POR INSTITUICOES;997230.96
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903951 - CARGA DESCARGA EMPAC.PESAGEM DIST.LOG.ARMAZE;884905.14
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903952 - PROJ.PESQ.LEVANTAM.PROSP.E ANALISE DE DADOS;28400
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903954 - CONGRESSOSSEMINARIOSSIMPOSIOS E CONGENERES;4047
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903961 - CONTRATACAO DE CURSOS PARA SERVIDOR PUBLICO;2703
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903963 - INSTAL.REPAR.MANUT.DIVIPORTASCORTPERS.AFI;15873
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903965 - SERVICOS DE COPA COPEIRAGEM;32075.04
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903966 - COLETA DE LIXO HOSPITALAR_E DE LABORATORIO;155618.28
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903967 - SERVICOS DECORRENTES DE DECISAO JUDICIAL;139.8
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903970 - FORNEC.ALIMENT.PREPARADA-HOSPITALAR;113712.71
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903972 - FORNEC.ALIMENTACAO PREPARADA-CUSTODIADOS;7790877.16
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903973 - FORNEC.ALIMENTACAO PREPARADA-DEMAIS SERV.PUB;918873.65
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903979 - CONSERVACAO E MANUTENCAO DE IMOVEIS;2980900.07
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903980 - CONSERV.MANUTENC.DE BENS MOVEIS E EQUIPAMENT;9254722.16
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903981 - REFORMAS DE IMOVEIS_INCL.INSTAL.HIDRA.E ELET;18975013.74
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903983 - SERVICOS GRAFICOS;115916.61
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903985 - SERVICO DE MANUTENCAO DE VIATURAS POLICIAIS;11445.47
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903992 - DESPESAS MIUDAS E DE PRONTO PAGAMENTO;134173.26
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903995 - MANUTENCAO DE VIATURAS PELO REG.ADIANTAMENTO;26762.47
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33903999 - OUTROS SERVICOS DE TERCEIROS;19676456.51
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33904007 - MANUTENþÒO DE SOFTWARE;1337317.88
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33904008 - LOCAþÒO DE SOFTWARE;204877.03
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33904009 - DESENVOLVIMENTO DE SOFTWARE;8420569.29
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33904010 - ATUALIZ.OU AQUIS.LICENþA E CESSÒO DE SOFTWAR;1456696.79
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33904011 - SUPORTE DE INFRAESTRUTURA;91500
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33904013 - HOSPEDAGEM DE SISTEMAS;2031200.4
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33904014 - LOCAþÒO DE EQUIPAMENTOS DE TI;486316.74
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33904015 - MANUTENþÒO DE EQUIPAMENTOS DE TI;101504
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33904016 - COMUNICAþÒO DE DADOS;209393.25
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33904090 - SERVIþOS DE TECNOLOGIA DA INFORMAþÒO;7989337.63
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33904710 - CONTRIBUICOES P/FORMACAO DO PASEP/PIS;1023463.43
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33904716 - PARCELAMENTO PASEP;613867.57
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33904722 - OUTRAS TAXAS;9528.79
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33904901 - AUXILIO - TRANSPORTE;1418974.5
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33905011 - ENERGIA ELETRICA;738240.33
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33905012 - TELEFONIA FIXA;48420.43
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33905013 - AGUA E ESGOTOS;1934404.02
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33905017 - TELEFONIA MOVEL CELULAR;19633.61
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33909220 - OUTRAS DESPESAS DE EXERCICIOS ANTERIORES;103640.63
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33909221 - DIARIAS;2941.59
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;33909301 - INDENIZACOES E RESTITUICOES DIVERSAS;31.06
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;44903999 - OUTROS SERVICOS DE TERCEIROS;928263.37
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;44904062 - AQUISIþÒO DE SOFTWARE;6279.96
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;44905110 - ESTUDOS E PROJETOS;820668.83
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;44905111 - GERENCIAMENTO DE OBRAS;10882987.81
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;44905112 - INSTALACOES;26560510.5
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;44905130 - EXECUCAO DE OBRAS E INSTALACOES;56320834.07
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;44905131 - DESAPROPRIACOES;1401491.59
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA;44905210 - VEICULOS DIVERSOS;5452545.8
